conv_id,emotion,kor_emotion,context,kor_context,factor
hit:6687_conv:13375,surprised,놀란,I've been working hard as a waiter this summer. Kind of fun since it's helped me develop social skills.. One person even tipped me $25 when their order was only like $8. Caught me off-guard that someone wanted to be that nice to me,이번 여름에 웨이터로 열심히 일했습니다. 사회적 기술을 개발하는 데 도움이 되었기 때문에 일종의 재미. 한 사람은 주문이 8달러에 불과할 때 25달러를 팁으로 주기도 했습니다. 누군가가 나에게 친절하게 대하고 싶어한다는 사실을 눈치채지 못했다.,한 사람은 주문이 8달러에 불과할 때 25달러를 팁으로 주기도 했습니다.
hit:6692_conv:13384,prepared,준비된,My wedding will be held in next month. I'm improving myself to enter into the new life.,내 결혼식은 다음 달에 열릴 것이다 나는 새로운 삶에 들어가기 위해 자신을 개선하고 있다,나는 새로운 삶에 들어가기 위해 자신을 개선하고 있다
hit:6697_conv:13395,afraid,두려워하는,"Was playing rough with my relatives, running around outside, doing touch football. I think I twisted my ankle or something. I'm dumb and don't have health insurance this year.. Worried how much money I'm gonna have to spend",밖에서 뛰어다니며 축구를 만지며 친척들과 거칠게 놀고 있었다. 발목이 삐뚤어진 것 같다. 나는 어리석고 올해는 건강보험이 없다 내가 얼마나 많은 돈을 써야 할지 걱정했다,건강보험이 없다###얼마나 많은 돈을 써야 할지
hit:6699_conv:13399,jealous,질투하는,I'm jealous of my brother's new job.  He's going to be making 6 figures!,형의 새 직장이 부럽다. 그는 6개의 피규어를 만들 예정입니다!,형의 새 직장이
hit:6719_conv:13438,disgusted,역겨운,I found a hair in my sandwhich at lunch.,나는 점심시간에 모래 속에서 머리카락을 발견했다,모래 속에서 머리카락을 발견했다
hit:6723_conv:13446,content,만족하는,"Spur of the moment, my sister and I grilled outside. No special occasion, but we watched the sun set and ate grilled hotdogs and it was just nice.",순간적으로 언니와 나는 밖에서 구웠다. 특별한 날은 아니지만 지는 해를 바라보며 핫도그를 구워 먹었는데 그냥 좋았다.,지는 해를 바라보며 핫도그를 구워 먹었는데
hit:6728_conv:13457,excited,흥분한,I received this email yesterday saying that I have unclaimed money and all I have to do is verify some information to receive it. I confirmed the validity of the email and it turns out to be a substantial amount of money.,어제 이 이메일을 받았는데 돈을 받아야 한다는 것은 일부 정보를 검증하는 것뿐이다. 이메일의 유효성을 확인했는데 상당한 금액인 것으로 드러났다.,상당한 금액인 것으로 드러났다
hit:6733_conv:13466,surprised,놀란,I was shocked.  I was at the state park walking through the woods and I swear I saw a Bigfoot.,나는 충격 받았다. 나는 숲을 걷고 있는 주립 공원에 있었고 나는 Bigfoot을 보았다고 맹세합니다.,Bigfoot을 보았다고
hit:6742_conv:13485,angry,화난,When I got my test back and my professor had marked everything wrong. I clearly had the correct answers.,내가 시험을 다시 받았을 때 나의 교수는 모든 것을 틀리게 표시했다. 나는 분명히 정답을 알고 있었다.,교수는 모든 것을 틀리게 표시했다
hit:6745_conv:13491,afraid,두려워하는,Big day next week and I can't wait.  My daughter will be in an Honors class her freshman year.,다음 주에 큰 날이 있어서 기다릴 수 없다. 내 딸은 신입생 1학년 호너스 수업에 들어갈 것이다,내 딸은 신입생 1학년 호너스 수업에 들어갈 것이다
hit:6746_conv:13492,prepared,준비된,I prepared for a presentation for a client at work,직장에서 고객을 위한 발표를 준비했다,발표를
hit:6756_conv:13512,excited,흥분한,"The weekend is finally here, woohoo!",드디어 주말이 왔어요 woohoo!,주말이
hit:6757_conv:13515,prepared,준비된,My daughter is going to be a senior in high school this year. I think I am actually ready for all of the excitement. She will do so good in the future.,내 딸은 올해 고등학교에서 선배가 될 예정이다 나는 사실 모든 흥분에 대비할 준비가 되어 있다고 생각한다 그녀는 앞으로 그렇게 잘할 것이다,내 딸은 올해 고등학교에서 선배가 될 예정이다
hit:6760_conv:13520,impressed,감명받은,I ordered something online and unbeliveably it was here the next day. I wasn't expecting that!,나는 온라인으로 뭔가를 주문했고 믿을 수 없을 정도로 다음 날 여기에 왔습니다. 나는 그것을 기대하지 않았다!,다음 날 여기에 왔습니다
hit:6761_conv:13523,afraid,두려워하는,I saw a mouintian lion this morning when I was walking to my truck.,나는 오늘 아침에 내 트럭으로 걸어가다가 퓨마를 보았다.,퓨마를 보았다
hit:6763_conv:13526,sad,슬픈,My dog passed away a few weeks ago. She was 12. I really miss her.,내 개는 몇 주 전에 세상을 떠났다 그녀는 12살이었다 나는 그녀가 정말 그리워,내 개는 몇 주 전에 세상을 떠났다
hit:6773_conv:13547,proud,자랑스러운,The time I got my marks back for my chemistry test and I passed with a 95%. My mom was excited.,화학 시험에서 점수를 되찾았을 때 95%로 합격했습니다. 엄마는 흥분했다.,95%로 합격했습니다.
hit:6774_conv:13548,sentimental,감상적인,I always feel great when I think about old times.,옛날을 생각하면 항상 기분이 좋다.,옛날을 생각하면
hit:6784_conv:13568,prepared,준비된,Every hurricane season I make sure to stock up on water and the essentials just in case.,허리케인 시즌마다 저는 만일을 대비하여 물과 필수품을 비축합니다.,허리케인 시즌마다
hit:6794_conv:13589,excited,흥분한,I'm excited for the plums on my plum tree to ripen,매화나무에 달린 매실이 익어가는 게 들떠,매실이 익어가는 게
hit:6809_conv:13619,sad,슬픈,I think my friend stole some money from me. I don't know what to do.,친구가 내게서 돈을 좀 훔친 것 같다. 나는 어떻게 해야 할지 모르겠다,친구가 내게서 돈을 좀 훔친 것 같다
hit:6815_conv:13631,disgusted,역겨운,i can't stand going to the bathroom at work after someone else.,나는 직장에서 다른 사람을 따라 화장실에 가는 것을 참을 수 없다.,직장에서 다른 사람을 따라 화장실에 가는 것을
hit:6821_conv:13642,anticipating,기대하는,"I cannot wait for the new super smash bros game, it looks amazing!",나는 새로운 슈퍼 스매시 브라더스 게임을 기다릴 수 없습니다. 정말 멋져 보입니다!,새로운 슈퍼 스매시 브라더스 게임을
hit:6822_conv:13644,afraid,두려워하는,I was so ready for the black ops 4 beta today,오늘은 블랙옵스4 베타를 준비했습니다,블랙옵스4 베타를
hit:6828_conv:13657,sentimental,감상적인,I remember having to walk for hours to get home from school.,학교에서 집에 가려면 몇 시간을 걸어야 했던 기억이 난다.,학교에서 집에 가려면 몇 시간을 걸어야 했던
hit:6830_conv:13660,disappointed,실망한,"I was heartbroken when my grandma passed away, I was not equipped to handle that",할머니가 돌아가셨을 때 가슴이 아팠는데 그걸 처리할 장비가 없었다.,할머니가 돌아가셨을 때
hit:6834_conv:13669,confident,확신하는,I am going to Ace my next math class. I got a tutor over the summer,나는 다음 수학 수업을 에이스로 갈 것이다 여름 동안 가르침을 받았다,에이스로 갈 것이다
hit:6842_conv:13685,excited,흥분한,Two more days and the kids are gone.,이틀 더 있고 아이들은 사라졌다,아이들은 사라졌다
hit:6851_conv:13702,confident,확신하는,I wore a bathing suit yesterday and felt confident because I've lost a little weight.,어제 수영복을 입고 살이 조금 빠졌기 때문에 자신감을 느꼈다.,살이 조금 빠졌기 때문에
hit:6853_conv:13707,jealous,질투하는,"I am envious of my coworker, he is very smart and athletic","나는 내 동료가 부럽다, 그는 매우 똑똑하고 운동적이다",그는 매우 똑똑하고 운동적이다
hit:6861_conv:13723,surprised,놀란,I came in to work in a bad mood because my girlfriend broke up with me. My coworkers had donuts sitting on my desk this morning to cheer me up. I was not expecting that.,여자친구가 헤어진 바람에 기분이 안 좋은 상태로 출근했습니다. 동료들은 오늘 아침 기분을 좋게 하기 위해 책상 위에 도넛을 올려 놓았습니다. 나는 그것을 기대하지 않았다.,동료들은 오늘 아침 기분을 좋게 하기 위해 책상 위에 도넛을 올려 놓았습니다.
hit:6865_conv:13731,content,만족하는,"My friend just went and bought a big tundra, but I'm super happy just driving my little tacoma.",내 친구는 방금 큰 툰드라를 샀지만 나는 내 작은 타코마를 운전하는 것만으로도 매우 행복합니다.,작은 타코마를 운전하는 것만으로도
hit:6882_conv:13764,angry,화난,I wasn't happy today when someone ran in to the back of my moms car.,나는 오늘 누군가가 우리 엄마 차 뒤를 들이받았을 때 기분이 좋지 않았다.,누군가가 우리 엄마 차 뒤를 들이받았을 때
hit:6902_conv:13804,afraid,두려워하는,I was so scared.  I was walking to my car and I thought I was going to be robbed.,나는 너무 무서웠다 차로 걸어가고 있었는데 강도 당할 줄 알았다.,강도 당할
hit:6903_conv:13806,embarrassed,당황스러운,I went to work with some serious bedhead. I went to the bathroom after being there for a few hours I saw how aweful I looked!,나는 심각한 침대 머리와 함께 일하러 갔다. 나는 몇 시간 동안 거기에 있다가 화장실에 갔을 때 내가 얼마나 무서운지 보았습니다!,내가 얼마나 무서운지 보았습니다!
hit:6913_conv:13826,grateful,고마워하는,i am so thankful for my wife. she treats me great.,나는 아내에게 정말 감사하다 그녀는 나를 멋지게 대한다,아내에게
hit:6918_conv:13837,surprised,놀란,"My best friend just told me they were planning to get a sex change. I had no idea, they seemed to be pretty comfortable the way they were until recently.",제 가장 친한 친구가 방금 성전환을 할 계획이라고 말했습니다. 나는 전혀 몰랐습니다. 그들은 최근까지 그들이 있는 방식으로 꽤 편안해 보였습니다.,성전환을 할 계획이라고
hit:6925_conv:13850,disappointed,실망한,My father in law was diagnosed with pancreatic cancer when our daughter was just 9 months old.  He passed 9 months later so never really got to know her and never met our other daughter.,저희 시아버지는 저희 딸이 9개월 되었을 때 췌장암 진단을 받았습니다. 그는 9개월이 지나고 그녀를 제대로 알지 못했고 다른 딸도 만나지 못했습니다.,저희 딸이 9개월 되었을 때 췌장암 진단을 받았습니다.
hit:6935_conv:13870,afraid,두려워하는,I just watched the exorcist for the first time and am home alone. I turned all the lights on in the house and am going to call my friend because I have goosebumps.,나는 엑소시스트를 처음 보았고 집에 혼자 있습니다. 집에 불을 다 켜고 소름이 돋아서 친구에게 전화를 하려고 합니다.,엑소시스트를
hit:6938_conv:13877,grateful,고마워하는,"My husband makes me feel this way, I am so lucky to have him.",남편이 이렇게 느끼게 해줘서 너무 운이 좋다.,남편이
hit:6940_conv:13881,angry,화난,when my brother got jumped,내 형이 뛰어오르자,내 형이 뛰어오르자
hit:6970_conv:13941,surprised,놀란,So I just found out that my grandmother was having an affair with younger man. Our family was blown away.,그래서 나는 할머니가 연하의 남자와 바람을 피우고 있다는 것을 알게 되었습니다. 우리 가족은 날아갔습니다.,할머니가 연하의 남자와 바람을 피우고 있다는 것을
